Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Canada,CAN,1987,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.50100350877193
Canada,CAN,1986,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.48070175438597
Canada,CAN,2024,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,12.9
Canada,CAN,2023,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,12.8
Canada,CAN,2022,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,12.7
Canada,CAN,2021,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,11.9
Canada,CAN,2020,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,9.9
Canada,CAN,2019,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,11
Canada,CAN,2018,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,9.6
Canada,CAN,2017,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,9.7
Canada,CAN,2016,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,9.7
Canada,CAN,2015,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,9.3
Canada,CAN,2014,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,9.4
Canada,CAN,2013,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,9.4
Canada,CAN,2024,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,9.2
Canada,CAN,2023,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,9.1
Canada,CAN,2022,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,9.1
Canada,CAN,2021,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,8.9
Canada,CAN,2020,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,8.8
Canada,CAN,2019,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,3.1
Canada,CAN,2018,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,2.9
Canada,CAN,2017,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.9
Canada,CAN,2016,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.9
Canada,CAN,2015,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.9
Canada,CAN,2014,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.8
Canada,CAN,2013,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.8
Canada,CAN,2024,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,11.6
Canada,CAN,2023,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,11.5
Canada,CAN,2022,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,11.4
Canada,CAN,2021,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,10.8
Canada,CAN,2020,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,9.5
Canada,CAN,2019,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,8.1
Canada,CAN,2018,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,7.2
Canada,CAN,2017,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,6.5
Canada,CAN,2016,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,6.5
Canada,CAN,2015,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,6.2
Canada,CAN,2014,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,6.3
Canada,CAN,2013,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,6.3
Canada,CAN,2021,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.59798786504057
Canada,CAN,2020,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.83978931118122
Canada,CAN,2019,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.69707935336103
Canada,CAN,2018,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.69989157622406
Canada,CAN,2017,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.88999463244888
Canada,CAN,2016,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.86222589313529
Canada,CAN,2015,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.86983594598587
Canada,CAN,2014,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.58654807741954
Canada,CAN,2013,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.89423151227836
Canada,CAN,2012,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.81134574390941
Canada,CAN,2011,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.76566446625627
Canada,CAN,2010,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.49323608111661
Canada,CAN,2009,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.5498932753953
Canada,CAN,2008,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.76827354801333
Canada,CAN,2007,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.58716073171659
Canada,CAN,2006,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.70101845949482
Canada,CAN,2005,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.88031145780062
Canada,CAN,2004,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.16781311109181
Canada,CAN,2003,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.05309139249344
Canada,CAN,2002,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.98762322116267
Canada,CAN,2001,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.11789067175753
Canada,CAN,2000,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.09165300710719
Canada,CAN,1999,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.19621258496483
Canada,CAN,1998,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.1673742396647
Canada,CAN,1997,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.1394979573159
Canada,CAN,2020,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00258994102478
Canada,CAN,2019,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00151002407074
Canada,CAN,2018,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00332999229431
Canada,CAN,2017,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00546002388
Canada,CAN,2016,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00818002223969
Canada,CAN,2015,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00838994979858
Canada,CAN,2014,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00856995582581
Canada,CAN,2013,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00638997554779
Canada,CAN,2012,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00367999076843
Canada,CAN,2011,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.992229998111725
Canada,CAN,2010,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.989539980888367
Canada,CAN,2009,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.987969994544983
Canada,CAN,2008,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.986320018768311
Canada,CAN,2007,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.985909998416901
Canada,CAN,2006,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.98581999540329
Canada,CAN,2005,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.984269976615906
Canada,CAN,2000,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.01057004928589
Canada,CAN,1999,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00942003726959
Canada,CAN,1998,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.9964399933815
Canada,CAN,1996,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.993770003318787
Canada,CAN,1995,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.993640005588531
Canada,CAN,1994,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.990180015563965
Canada,CAN,1993,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.990029990673065
Canada,CAN,1992,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.992290019989014
Canada,CAN,1991,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.994369983673096
Canada,CAN,1990,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00022995471954
Canada,CAN,1989,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.992799997329712
Canada,CAN,1988,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.991840004920959
Canada,CAN,1987,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.990209996700287
Canada,CAN,1986,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.989310026168823
Canada,CAN,1985,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.988709986209869
Canada,CAN,1984,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.987489998340607
Canada,CAN,1983,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.988330006599426
Canada,CAN,1982,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.998690009117126
Canada,CAN,1981,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.01164996623993
Canada,CAN,1980,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.0127899646759
Canada,CAN,1979,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.01031005382538
Canada,CAN,1978,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.0096800327301
Canada,CAN,1977,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.0081000328064
Canada,CAN,1976,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00736999511719
Canada,CAN,1975,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.999369978904724
Canada,CAN,1974,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00097000598907
Canada,CAN,1973,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.993939995765686
Canada,CAN,1972,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.991590023040771
Canada,CAN,1971,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.99031001329422
Canada,CAN,2000,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,98.2629928588867
Canada,CAN,1999,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,97.4452896118164
Canada,CAN,1998,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,94.7758407592773
Canada,CAN,2023,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.1
Canada,CAN,2022,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.1
Canada,CAN,2021,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.1
Canada,CAN,2020,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.1
Canada,CAN,2019,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.1
Canada,CAN,2018,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.2
Canada,CAN,2017,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.2
Canada,CAN,2016,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.3
Canada,CAN,2015,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.4
Canada,CAN,2014,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.4
Canada,CAN,2013,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.5
Canada,CAN,2012,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.6
Canada,CAN,2011,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.6
Canada,CAN,2010,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.7
Canada,CAN,2009,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.8
Canada,CAN,2008,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.9
Canada,CAN,2007,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6
Canada,CAN,2006,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6
Canada,CAN,2005,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.1
Canada,CAN,2004,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.1
Canada,CAN,2003,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.2
Canada,CAN,2002,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.2
Canada,CAN,2001,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.2
Canada,CAN,2000,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.2
Canada,CAN,1999,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.3
Canada,CAN,1998,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.4
Canada,CAN,1997,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.5
Canada,CAN,1996,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.7
Canada,CAN,1995,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.9
Canada,CAN,1994,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7.2
Canada,CAN,1993,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7.4
Canada,CAN,1992,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7.7
Canada,CAN,1991,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,8
Canada,CAN,1990,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,8.2
Canada,CAN,1989,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,8.5
Canada,CAN,1988,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,8.8
Canada,CAN,1987,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,9.1
Canada,CAN,1986,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,9.4
Canada,CAN,1985,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,9.8
Canada,CAN,1984,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,10.1
Canada,CAN,1983,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,10.6
Canada,CAN,1982,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,11.2
Canada,CAN,1981,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,11.8
Canada,CAN,1980,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,12.5
Canada,CAN,1979,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,13.3
Canada,CAN,1978,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,14.2
Canada,CAN,1977,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,15.1
Canada,CAN,1976,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,16
Canada,CAN,1975,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,17
Canada,CAN,1974,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,17.9
Canada,CAN,1973,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,18.9
Canada,CAN,1972,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,19.9
Canada,CAN,1971,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,20.9
Canada,CAN,1970,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,21.9
Canada,CAN,1969,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,23
Canada,CAN,1968,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,24
Canada,CAN,1967,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,25
Canada,CAN,1966,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,26
Canada,CAN,1965,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,27.1
Canada,CAN,1964,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,28.2
Canada,CAN,1963,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,29.4
Canada,CAN,1962,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,30.5
Canada,CAN,1961,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,31.5
Canada,CAN,1960,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,32.6
Canada,CAN,2020,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.2
Canada,CAN,2019,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.2
Canada,CAN,2018,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.2
Canada,CAN,2017,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.5
Canada,CAN,2016,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.5
Canada,CAN,2015,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.5
Canada,CAN,2014,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.2
Canada,CAN,2013,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.5
Canada,CAN,2012,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.2
Canada,CAN,2011,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.2
Canada,CAN,2010,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.2
Canada,CAN,2009,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.2
Canada,CAN,2008,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.2
Canada,CAN,2007,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.2
Canada,CAN,2006,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.2
Canada,CAN,2005,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.2
Canada,CAN,2004,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.2
Canada,CAN,2003,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.2
Canada,CAN,2002,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.2
Canada,CAN,2001,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.2
Canada,CAN,2000,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.2
Canada,CAN,1999,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.5
Canada,CAN,1998,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.5
Canada,CAN,1997,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.5
Canada,CAN,1996,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.5
Canada,CAN,1995,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.7
Canada,CAN,1994,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1
Canada,CAN,1993,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1.2
Canada,CAN,1992,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.7
Canada,CAN,1991,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1.2
Canada,CAN,1990,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1.2
Canada,CAN,1989,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1.2
Canada,CAN,1988,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.7
Canada,CAN,1987,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.5
Canada,CAN,1986,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1
Canada,CAN,1985,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.7
Canada,CAN,1984,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1
Canada,CAN,1982,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.7
Canada,CAN,1981,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1
Canada,CAN,1979,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1.2
Canada,CAN,1977,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1.5
Canada,CAN,1975,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1.7
Canada,CAN,1973,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1.7
Canada,CAN,1971,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2.5
Canada,CAN,2024,Population growth (annual %),SP.POP.GROW,2.96220294420494
Canada,CAN,2023,Population growth (annual %),SP.POP.GROW,2.90468017061162
Canada,CAN,2022,Population growth (annual %),SP.POP.GROW,1.80390457488184
Canada,CAN,2021,Population growth (annual %),SP.POP.GROW,0.553902422386893
Canada,CAN,2020,Population growth (annual %),SP.POP.GROW,1.08436897113225
Canada,CAN,2019,Population growth (annual %),SP.POP.GROW,1.46171259938134
Canada,CAN,2018,Population growth (annual %),SP.POP.GROW,1.43322615679352
Canada,CAN,2017,Population growth (annual %),SP.POP.GROW,1.19543575451553
Canada,CAN,2016,Population growth (annual %),SP.POP.GROW,1.13153974027004
Canada,CAN,2015,Population growth (annual %),SP.POP.GROW,0.760300145238936
Canada,CAN,2014,Population growth (annual %),SP.POP.GROW,1.00142284689661
Canada,CAN,2013,Population growth (annual %),SP.POP.GROW,1.05338098055318
Canada,CAN,2012,Population growth (annual %),SP.POP.GROW,1.08374652233653
Canada,CAN,2011,Population growth (annual %),SP.POP.GROW,0.97540725097113
Canada,CAN,2010,Population growth (annual %),SP.POP.GROW,1.11135202971694
Canada,CAN,2009,Population growth (annual %),SP.POP.GROW,1.14470768476526
Canada,CAN,2008,Population growth (annual %),SP.POP.GROW,1.083871149194
Canada,CAN,2007,Population growth (annual %),SP.POP.GROW,0.970654173316653
Canada,CAN,2006,Population growth (annual %),SP.POP.GROW,1.01355939144957
Canada,CAN,2005,Population growth (annual %),SP.POP.GROW,0.94708626967041
Canada,CAN,2004,Population growth (annual %),SP.POP.GROW,0.932186964148048
Canada,CAN,2003,Population growth (annual %),SP.POP.GROW,0.899226809998674
Canada,CAN,2002,Population growth (annual %),SP.POP.GROW,1.08479328329522
Canada,CAN,2001,Population growth (annual %),SP.POP.GROW,1.0861994547665
Canada,CAN,2000,Population growth (annual %),SP.POP.GROW,0.931281553452429
Canada,CAN,1999,Population growth (annual %),SP.POP.GROW,0.812842623716166
Canada,CAN,1998,Population growth (annual %),SP.POP.GROW,0.829909353323744
Canada,CAN,1997,Population growth (annual %),SP.POP.GROW,0.993788591465188
Canada,CAN,1996,Population growth (annual %),SP.POP.GROW,1.04531178311831
Canada,CAN,1995,Population growth (annual %),SP.POP.GROW,1.03476948386834
Canada,CAN,1994,Population growth (annual %),SP.POP.GROW,1.09525810706129
Canada,CAN,1993,Population growth (annual %),SP.POP.GROW,1.09893087887878
Canada,CAN,1992,Population growth (annual %),SP.POP.GROW,1.18367554138942
Canada,CAN,1991,Population growth (annual %),SP.POP.GROW,1.24276123131684
Canada,CAN,1990,Population growth (annual %),SP.POP.GROW,1.50766067284807
Canada,CAN,1989,Population growth (annual %),SP.POP.GROW,1.79419351491939
Canada,CAN,1988,Population growth (annual %),SP.POP.GROW,1.29662488995999
Canada,CAN,1987,Population growth (annual %),SP.POP.GROW,1.31816778174498
Canada,CAN,1986,Population growth (annual %),SP.POP.GROW,0.994040150630969
Canada,CAN,1985,Population growth (annual %),SP.POP.GROW,0.91377427539001
Canada,CAN,1984,Population growth (annual %),SP.POP.GROW,0.944034716041094
Canada,CAN,1983,Population growth (annual %),SP.POP.GROW,0.988487567147771
Canada,CAN,1982,Population growth (annual %),SP.POP.GROW,1.18962434077573
Canada,CAN,1981,Population growth (annual %),SP.POP.GROW,1.23339725480528
Canada,CAN,1980,Population growth (annual %),SP.POP.GROW,1.28959497847156
Canada,CAN,1979,Population growth (annual %),SP.POP.GROW,0.989698733234704
